,gene_name,baseMean_Mono_h24,baseMean_Control_h24,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
ENSG00000213553,RPLP0P6,160.2351253,160.5086391,187.5634541,-0.001359679,0.203999286,-0.006665114,0.994682048,0.99962403,ribosomal protein lateral stalk subunit P0 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:36404]
ENSG00000213742,ZNF337-AS1,175.8656261,219.187531,209.2367822,-0.316758029,0.216355962,-1.464059629,0.143177657,0.897476576,ZNF337 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40759]
ENSG00000213853,EMP2,638.2825334,711.6584112,481.5828653,-0.157378885,0.118358214,-1.329682831,0.183622794,0.897476576,epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]
ENSG00000213859,KCTD11,554.1536889,550.8305803,775.4444426,0.008406444,0.124790046,0.067364701,0.94629137,0.996893295,potassium channel tetramerization domain containing 11 [Source:HGNC Symbol;Acc:HGNC:21302]
ENSG00000213903,LTB4R,137.1285835,169.4535695,155.8067533,-0.303299689,0.199456111,-1.520633724,0.128351779,0.897476576,leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]
ENSG00000213928,IRF9,115.9151725,84.13892673,137.2665277,0.463183625,0.159045941,2.912263104,0.003588203,0.349930531,interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]
ENSG00000213949,ITGA1,2524.255011,2275.444978,4946.911738,0.149354424,0.091189825,1.637840886,0.10145489,0.897476576,integrin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6134]
ENSG00000214389,RPS3AP26,166.1104223,253.0489601,236.7401635,-0.607134761,0.40978574,-1.481590747,0.138449223,0.897476576,RPS3A pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:36513]
ENSG00000214485,RPL7P1,127.9435408,128.3214517,142.1811142,-0.002550017,0.193463796,-0.013180849,0.989483509,0.999429268,ribosomal protein L7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10367]
ENSG00000214530,STARD10,1301.005826,1305.641867,2759.8129,-0.004295003,0.131019627,-0.032781369,0.973848936,0.997563975,StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]
ENSG00000214548,MEG3,10639.31066,10812.08586,13976.37533,-0.023237328,0.22543841,-0.103076171,0.917902517,0.994354711,maternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:14575]
ENSG00000215067,ALOX12-AS1,293.5216932,317.930816,318.7960018,-0.11326312,0.172857271,-0.655240705,0.512312791,0.938635954,ALOX12 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51342]
ENSG00000215154,AC141586.1,133.8737413,166.4153068,153.2183641,-0.31347807,0.234461352,-1.337013829,0.181218123,0.897476576,potassium channel tetramerisation domain containing 5 (KCTD5) pseudogene
ENSG00000215183,MSMP,545.8945388,563.8146664,390.0610849,-0.046711736,0.144802465,-0.322589373,0.747006243,0.971244654,"microseminoprotein, prostate associated [Source:HGNC Symbol;Acc:HGNC:29663]"
ENSG00000215223,CYP51A1P3,216.4564039,270.2482116,213.8354607,-0.320893392,0.245510444,-1.307045786,0.191197162,0.897476576,cytochrome P450 family 51 subfamily A member 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:41991]
ENSG00000215386,MIR99AHG,2461.48363,2351.968331,2095.929291,0.065492022,0.150181076,0.436087045,0.662773576,0.961736723,mir-99a-let-7c cluster host gene [Source:HGNC Symbol;Acc:HGNC:1274]
ENSG00000215417,MIR17HG,737.6227347,611.8723108,656.4438657,0.268830725,0.148707025,1.807787669,0.070639554,0.882955394,miR-17-92a-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:23564]
ENSG00000215630,GUSBP9,227.2925265,273.6241689,237.5246861,-0.267093036,0.15748434,-1.695997427,0.089886367,0.894474194,GUSB pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42323]
ENSG00000215795,AL390728.2,96.72077826,128.6909971,109.698841,-0.409294896,0.244385125,-1.674794636,0.093974532,0.897476576,peroxisomal biogenesis factor 5 (PEX5) pseudogene
ENSG00000216775,AL109918.1,2154.574989,2070.861777,2163.279645,0.056534838,0.077476655,0.729701586,0.465572611,0.930736547,heterogeneous nuclear ribonucleoprotein A/B (HNRNPAB) pseudogene
ENSG00000216809,AL589993.1,181.5946865,196.1866863,149.9280736,-0.110744536,0.214016325,-0.517458358,0.604836231,0.953974825,DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 24 (DDX24) pseudogene
ENSG00000217801,AL390719.1,82.12499602,80.96626613,112.4944261,0.021103679,0.248005352,0.085093644,0.932186943,0.99589958,protein tyrosine phosphatase family pseudogene
ENSG00000219200,RNASEK,155.024194,141.3764652,167.0179,0.136576595,0.214664217,0.636233634,0.524624154,0.939809632,ribonuclease K [Source:HGNC Symbol;Acc:HGNC:33911]
ENSG00000221821,C6orf226,102.0715028,138.1213854,118.6645767,-0.434827578,0.204777378,-2.123416087,0.033719,0.763622285,chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34431]
ENSG00000221843,C2orf16,337.1037105,317.5841869,282.416223,0.086877926,0.170782318,0.508705627,0.610958578,0.955190907,chromosome 2 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:25275]
ENSG00000221866,PLXNA4,3594.262171,3884.889342,2125.049317,-0.11215145,0.148081781,-0.757361569,0.448833274,0.928682335,plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]
ENSG00000221869,CEBPD,102.756717,86.13580981,921.4775048,0.258920986,0.211347151,1.225098067,0.220538274,0.897476576,CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]
ENSG00000221926,TRIM16,2521.300201,2101.246685,2944.364343,0.263125737,0.084361429,3.119028929,0.001814481,0.24290431,tripartite motif containing 16 [Source:HGNC Symbol;Acc:HGNC:17241]
ENSG00000221963,APOL6,869.1531945,666.1657515,2086.735999,0.383166362,0.097357021,3.93568291,8.29605E-05,0.03453072,apolipoprotein L6 [Source:HGNC Symbol;Acc:HGNC:14870]
ENSG00000223345,H2BP1,124.9936337,151.1665651,101.8042394,-0.274527465,0.212241219,-1.293469131,0.195848854,0.897476576,H2B histone pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20560]
ENSG00000223403,MEG9,176.2038814,197.1131569,211.8066483,-0.160865847,0.223090801,-0.721077902,0.470861586,0.93134276,maternally expressed 9 [Source:HGNC Symbol;Acc:HGNC:43874]
ENSG00000223749,MIR503HG,218.2357813,268.5523511,241.6359931,-0.298476381,0.18710322,-1.595249835,0.110656379,0.897476576,MIR503 host gene [Source:HGNC Symbol;Acc:HGNC:28258]
ENSG00000223855,HRAT92,120.3681642,134.0020624,145.6962225,-0.153277837,0.218852788,-0.700369588,0.483696524,0.93318375,heart tissue-associated transcript 92 [Source:NCBI gene (formerly Entrezgene);Acc:441307]
ENSG00000223923,TNS1-AS1,100.7079229,92.92198926,109.8973063,0.112118038,0.277981905,0.403328549,0.686706543,0.965365064,TNS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40589]
ENSG00000224078,SNHG14,34385.76583,33385.72862,31371.96156,0.042571669,0.088229463,0.482510805,0.629443125,0.956897741,small nucleolar RNA host gene 14 [Source:HGNC Symbol;Acc:HGNC:37462]
ENSG00000224699,LAMTOR5-AS1,404.733896,455.38858,373.5698149,-0.169697697,0.122262142,-1.387982367,0.165142414,0.897476576,LAMTOR5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40823]
ENSG00000224903,RNF32-AS1,352.0617007,300.8470722,219.779233,0.22575486,0.200906975,1.123678559,0.261149416,0.904063171,RNF32 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40798]
ENSG00000225224,RPS27AP12,125.7673278,136.7726825,126.6993638,-0.11961897,0.325793607,-0.367161808,0.713498326,0.967640938,RPS27A pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:35732]
ENSG00000225423,TNPO1P1,124.0165225,101.017215,122.0239754,0.294399262,0.27445402,1.072672436,0.283418112,0.904772647,transportin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45120]
ENSG00000225663,MCRIP1,5613.228419,6698.720731,6803.535604,-0.254885147,0.123220986,-2.068520604,0.038591095,0.80542891,MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007]
ENSG00000225783,MIAT,152.3054696,187.1387322,182.0327407,-0.297110666,0.183088567,-1.62277018,0.104638543,0.897476576,myocardial infarction associated transcript [Source:HGNC Symbol;Acc:HGNC:33425]
ENSG00000226318,RPS3AP38,194.5238345,205.2300845,233.4420918,-0.077570795,0.188653111,-0.411182169,0.680938962,0.963970173,RPS3A pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:36145]
ENSG00000226555,AGKP1,229.7605656,216.4867721,239.6531218,0.086336113,0.18097888,0.477050762,0.633325975,0.957010878,AGK pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37661]
ENSG00000226562,CYP4F26P,218.3544807,293.6345929,241.5632694,-0.427099776,0.233220992,-1.831309318,0.067054388,0.877915779,"cytochrome P450 family 4 subfamily F member 26, pseudogene [Source:HGNC Symbol;Acc:HGNC:39948]"
ENSG00000226950,DANCR,2007.779848,1788.686143,1440.030611,0.166297767,0.13541922,1.22802189,0.219438751,0.897476576,differentiation antagonizing non-protein coding RNA [Source:HGNC Symbol;Acc:HGNC:28964]
ENSG00000227051,C14orf132,322.421976,288.1083778,197.5302453,0.161844132,0.178069532,0.908881662,0.363412594,0.919797101,chromosome 14 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:20346]
ENSG00000227502,MROCKI,152.5463749,116.7655628,224.5801517,0.382438286,0.205984634,1.856635024,0.063363097,0.870140588,MARCKS cis regulating lncRNA promoter of cytokines and inflammation [Source:HGNC Symbol;Acc:HGNC:50323]
ENSG00000227507,LTB,38.42054082,25.05434698,341.2841367,0.618435465,0.22905447,2.699949338,0.006935004,0.463285929,lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]
ENSG00000227695,DNMBP-AS1,85.2300478,109.0107699,100.4187235,-0.359209559,0.241589662,-1.486858153,0.137052279,0.897476576,DNMBP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:20431]
ENSG00000227825,SLC9A7P1,170.3952887,182.2957971,200.0701483,-0.096601094,0.201375342,-0.479706668,0.631435986,0.957010878,solute carrier family 9 member 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32679]
ENSG00000228716,DHFR,3510.927843,3947.068475,2490.50449,-0.169006279,0.114059824,-1.481733652,0.138411179,0.897476576,dihydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:2861]
ENSG00000229043,ZFAND2A-DT,198.5388658,240.8059793,231.8638665,-0.277838195,0.163374632,-1.700620177,0.089014333,0.894474194,ZFAND2A divergent transcript [Source:HGNC Symbol;Acc:HGNC:41187]
ENSG00000229419,RALGAPA1P1,554.2713167,534.5189191,559.852931,0.051693425,0.187026047,0.276396927,0.782243217,0.977238336,RALGAPA1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23203]
ENSG00000229619,MBNL1-AS1,519.4466049,507.0008749,427.0841724,0.035102876,0.139574044,0.251500026,0.801427542,0.979488582,MBNL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44584]
ENSG00000229656,ITGB1-DT,280.7407086,240.2979382,309.8852647,0.224801328,0.130976875,1.716343654,0.086099163,0.894474194,ITGB1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53718]
ENSG00000229692,SOS1-IT1,161.3889647,133.9924962,127.5691463,0.267900969,0.268577874,0.997479667,0.318531738,0.90870951,SOS1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41385]
ENSG00000229739,PDC-AS1,197.8780148,182.0192997,161.6197199,0.120346654,0.236881552,0.508045702,0.611421293,0.955190907,PDC antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40432]
ENSG00000229816,DDX50P1,116.5299153,143.5334685,120.8877499,-0.300556044,0.294914025,-1.019131064,0.308140748,0.908690595,DEAD-box helicase 50 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18974]
ENSG00000230043,TMSB4XP6,116.4035262,119.8790404,124.525922,-0.042063752,0.251927048,-0.166967985,0.86739524,0.988866855,TMSB4X pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:11888]
ENSG00000230257,NFE4,332.5463088,294.3027589,442.0148505,0.174876547,0.168864313,1.035603933,0.300386956,0.906947979,"nuclear factor, erythroid 4 [Source:HGNC Symbol;Acc:HGNC:29902]"
ENSG00000230397,SPTLC1P1,422.9144788,409.4117952,322.7513958,0.04793963,0.202694317,0.23651196,0.813035428,0.98060653,serine palmitoyltransferase long chain base subunit 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39668]
ENSG00000230630,DNM3OS,864.8121721,684.1383963,827.5199988,0.337388245,0.177630192,1.899385687,0.057513784,0.859412292,DNM3 opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:41228]
ENSG00000231185,SPRY4-AS1,278.077053,269.1573799,243.530324,0.047966868,0.14783334,0.324465835,0.745585384,0.971244654,SPRY4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53465]
ENSG00000231607,DLEU2,555.1953296,605.4403356,408.3971642,-0.125601291,0.190042822,-0.660910471,0.508669731,0.938385848,deleted in lymphocytic leukemia 2 [Source:HGNC Symbol;Acc:HGNC:13748]
ENSG00000231770,TMEM44-AS1,100.9787096,135.317407,120.0146035,-0.421439959,0.216475168,-1.946828187,0.051555337,0.837090039,TMEM44 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44272]
ENSG00000231925,TAPBP,4654.481445,4507.534591,6905.393464,0.046264149,0.145142192,0.31875052,0.749915702,0.972260612,TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]
ENSG00000232082,RPS6KA2-IT1,120.7969093,116.6836342,161.4924547,0.047374013,0.262635959,0.180379006,0.856855035,0.987257578,RPS6KA2 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41378]
ENSG00000232434,AJM1,115.0321343,123.6077399,125.2493206,-0.10314359,0.202063486,-0.510451405,0.609735251,0.955190907,apical junction component 1 homolog [Source:HGNC Symbol;Acc:HGNC:37284]
ENSG00000232450,AL133517.1,166.6719533,180.60434,171.8558338,-0.115637878,0.19304701,-0.599014085,0.549163492,0.943796329,ribosomal protein S2 (RPS2) pseudogene
ENSG00000232587,EEF1A1P3,179.3638013,184.3064619,168.0220273,-0.038969578,0.195800172,-0.199027292,0.842241395,0.984913664,eukaryotic translation elongation factor 1 alpha 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:3194]
ENSG00000232593,KANTR,1249.157753,1188.687589,1052.337157,0.071264889,0.125528832,0.567717298,0.570226944,0.947246343,KDM5C adjacent transcript [Source:HGNC Symbol;Acc:HGNC:49510]
ENSG00000232859,LYRM9,139.6814712,166.5321592,190.9340115,-0.253328678,0.177217076,-1.429482323,0.152865652,0.897476576,LYR motif containing 9 [Source:HGNC Symbol;Acc:HGNC:27314]
ENSG00000232995,RGS5,123.7085906,122.1099261,102.5396326,0.018549174,0.222675252,0.083301463,0.933611837,0.99589958,regulator of G protein signaling 5 [Source:NCBI gene (formerly Entrezgene);Acc:8490]
ENSG00000233143,DIRC3-AS1,38.61421137,32.55085378,110.5058067,0.239469334,0.287448341,0.833086505,0.404795944,0.925889643,DIRC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50636]
ENSG00000233426,EIF3FP3,955.7335004,975.185511,1295.994918,-0.029497385,0.095845972,-0.30775821,0.758266322,0.973402445,eukaryotic translation initiation factor 3 subunit F pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37625]
ENSG00000233429,HOTAIRM1,427.9465962,417.962659,424.8256122,0.033926875,0.105269778,0.322285048,0.747236759,0.971244654,"HOXA transcript antisense RNA, myeloid-specific 1 [Source:HGNC Symbol;Acc:HGNC:37117]"
ENSG00000233452,STXBP5-AS1,534.1584107,481.9518065,682.2437081,0.147000026,0.1099482,1.336993478,0.181224766,0.897476576,STXBP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44183]
ENSG00000233766,CAVIN2-AS1,104.3534957,80.69778211,120.5329094,0.370179216,0.218744205,1.692292672,0.090590184,0.894474194,CAVIN2 and TMEFF2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40517]
ENSG00000233822,H2BC15,3168.544199,3505.601456,2449.692333,-0.146004773,0.098484451,-1.48251599,0.138203052,0.897476576,H2B clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:4749]
ENSG00000234358,AC003080.1,499.8277395,537.1667668,458.12152,-0.103713416,0.234815747,-0.441679986,0.658720794,0.960671647,ribosomal protein L8 (RPL8) pseudogene
ENSG00000234383,CTBP2P8,260.7894666,315.0903014,239.5996809,-0.272865775,0.241615582,-1.129338486,0.258755071,0.904063171,CTBP2 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:45200]
ENSG00000234432,AC092171.3,153.42761,186.1802192,167.887152,-0.276676157,0.177545803,-1.558336791,0.119153432,0.897476576,uncharacterized LOC100129484 [Source:NCBI gene (formerly Entrezgene);Acc:100129484]
ENSG00000234465,PINLYP,110.6339075,91.60680618,107.5621741,0.274336826,0.253797712,1.080927103,0.279729541,0.904694616,phospholipase A2 inhibitor and LY6/PLAUR domain containing [Source:HGNC Symbol;Acc:HGNC:44206]
ENSG00000234741,GAS5,8070.533404,7613.184667,9706.95735,0.084134741,0.114213544,0.736644173,0.461338765,0.92888928,growth arrest specific 5 [Source:HGNC Symbol;Acc:HGNC:16355]
ENSG00000234745,HLA-B,6990.634822,6486.805537,22431.25942,0.108086743,0.092980625,1.162465223,0.245046543,0.900482151,"major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]"
ENSG00000234883,MIR155HG,280.3142495,240.3080243,357.5432291,0.222137429,0.176816586,1.256315568,0.20900158,0.897476576,MIR155 host gene [Source:HGNC Symbol;Acc:HGNC:35460]
ENSG00000235257,ITGA9-AS1,256.9301707,264.3632008,225.7679685,-0.04195312,0.154738723,-0.271122311,0.786296963,0.977238336,ITGA9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49668]
ENSG00000235272,RAMACL,233.2377454,232.0022793,290.5810618,0.007181065,0.290409506,0.024727375,0.98027242,0.997871011,RNA guanine-7 methyltransferase activating subunit like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:21234]
ENSG00000235513,L3MBTL2-AS1,49.09161847,68.05271833,115.3288572,-0.473890183,0.263068931,-1.80139168,0.071641167,0.883430953,L3MBTL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40847]
ENSG00000235652,FBXO30-DT,91.37067771,90.38699943,163.0122661,0.010180472,0.223123815,0.045627009,0.963607541,0.997563975,FBXO30 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48990]
ENSG00000235920,THRAP3P3,201.8466977,222.2513944,197.8291177,-0.140290882,0.183156381,-0.765962294,0.443698738,0.928168619,THRAP3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:54834]
ENSG00000236088,COX10-AS1,605.4617949,585.9722871,490.9915701,0.046379988,0.151826643,0.305479905,0.760000673,0.973759601,COX10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:38873]
ENSG00000236548,RNF217-AS1,227.0221426,183.8015981,218.4164161,0.303491046,0.199702402,1.519716553,0.12858223,0.897476576,RNF217 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50866]
ENSG00000236901,MIR600HG,452.9029937,481.933821,392.4612285,-0.089213308,0.100072267,-0.891488824,0.372666984,0.922304351,MIR600 host gene [Source:HGNC Symbol;Acc:HGNC:23642]
ENSG00000237187,NR2F1-AS1,3313.183128,3183.913785,4232.107547,0.057174987,0.096180281,0.594456435,0.552206872,0.943796329,NR2F1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48622]
ENSG00000237406,NDUFA9P1,130.2467425,187.1326398,137.4146222,-0.521760466,0.291161744,-1.791995263,0.073133725,0.884961886,NADH:ubiquinone oxidoreductase subunit A9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19252]
ENSG00000237649,KIFC1,1890.464044,2599.734205,1207.387464,-0.459488557,0.140675073,-3.266311142,0.001089585,0.17734361,kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]
ENSG00000237870,AC073130.1,1491.164395,1357.651343,1284.550333,0.135092449,0.197255492,0.684860266,0.493432101,0.936944425,uncharacterized LOC102724434 [Source:NCBI gene (formerly Entrezgene);Acc:102724434]
ENSG00000237928,NFIA-AS2,270.9040269,347.8548671,202.9764055,-0.360818707,0.168449493,-2.14199937,0.032193533,0.753202156,NFIA antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40401]
ENSG00000237975,FLG-AS1,293.6165676,292.726839,240.4880507,0.003709087,0.190320742,0.019488611,0.984451323,0.998485911,FLG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27913]
ENSG00000237978,KCNMB2-AS1,200.5935405,194.7401023,212.3971779,0.043842132,0.209054877,0.2097159,0.833889415,0.983507288,KCNMB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51409]
ENSG00000239445,ST3GAL6-AS1,382.4065075,361.3303736,304.5557869,0.081016148,0.157282152,0.515100708,0.606482648,0.954648604,ST3GAL6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40828]
ENSG00000239713,APOBEC3G,118.4623962,85.0983452,200.3624735,0.4799971,0.179628221,2.672169766,0.007536251,0.47232455,apolipoprotein B mRNA editing enzyme catalytic subunit 3G [Source:HGNC Symbol;Acc:HGNC:17357]
ENSG00000239887,C1orf226,148.2762693,125.3291162,120.7653671,0.241013855,0.278294059,0.866040245,0.386468092,0.925889643,chromosome 1 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34351]
ENSG00000240038,AMY2B,214.819561,227.2401245,235.3812693,-0.081387732,0.134065964,-0.60707229,0.543802939,0.943526461,amylase alpha 2B [Source:HGNC Symbol;Acc:HGNC:478]
ENSG00000240065,PSMB9,81.78836898,80.50770694,387.5421625,0.025704081,0.206201741,0.124655015,0.900796673,0.992453054,proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]
